Entity,Code,Year,Annual change in population,Annual population change (Projected)
Peru,PER,2077,,-77458
Peru,PER,2078,,-83907
Peru,PER,2079,,-90158
Peru,PER,2080,,-96558
Peru,PER,2081,,-102673
Peru,PER,2082,,-108267
Peru,PER,2083,,-113320
Peru,PER,2084,,-118309
Peru,PER,2085,,-123478
Peru,PER,2086,,-127959
Peru,PER,2087,,-132344
Peru,PER,2088,,-136477
Peru,PER,2089,,-139577
Peru,PER,2090,,-142600
Peru,PER,2091,,-145894
Peru,PER,2092,,-148794
Peru,PER,2093,,-152097
Peru,PER,2094,,-154429
Peru,PER,2095,,-156470
Peru,PER,2096,,-159180
Peru,PER,2097,,-161336
Peru,PER,2098,,-163186
Peru,PER,2099,,-165074
Peru,PER,2100,,-166686
Philippines,PHL,1951,718551,
Philippines,PHL,1952,760670,
Philippines,PHL,1953,803749,
Philippines,PHL,1954,850002,
Philippines,PHL,1955,898064,
Philippines,PHL,1956,945240,
Philippines,PHL,1957,990048,
Philippines,PHL,1958,1026669,
Philippines,PHL,1959,1065087,
Philippines,PHL,1960,984288,
Philippines,PHL,1961,900720,
Philippines,PHL,1962,930915,
Philippines,PHL,1963,951198,
Philippines,PHL,1964,968305,
Philippines,PHL,1965,982290,
Philippines,PHL,1966,991843,
Philippines,PHL,1967,1004155,
Philippines,PHL,1968,1017012,
Philippines,PHL,1969,1022457,
Philippines,PHL,1970,961408,
Philippines,PHL,1971,896453,
Philippines,PHL,1972,889904,
Philippines,PHL,1973,885566,
Philippines,PHL,1974,880212,
Philippines,PHL,1975,946492,
Philippines,PHL,1976,1080656,
Philippines,PHL,1977,1166479,
Philippines,PHL,1978,1207321,
Philippines,PHL,1979,1231818,
Philippines,PHL,1980,1236640,
Philippines,PHL,1981,1267986,
Philippines,PHL,1982,1383985,
Philippines,PHL,1983,1498909,
Philippines,PHL,1984,1531563,
Philippines,PHL,1985,1486820,
Philippines,PHL,1986,1432076,
Philippines,PHL,1987,1512413,
Philippines,PHL,1988,1581560,
Philippines,PHL,1989,1526203,
Philippines,PHL,1990,1589409,
Philippines,PHL,1991,1527581,
Philippines,PHL,1992,1543881,
Philippines,PHL,1993,1604491,
Philippines,PHL,1994,1488676,
Philippines,PHL,1995,1526948,
Philippines,PHL,1996,1643992,
Philippines,PHL,1997,1718576,
Philippines,PHL,1998,1882218,
Philippines,PHL,1999,1962225,
Philippines,PHL,2000,1872145,
Philippines,PHL,2001,1776087,
Philippines,PHL,2002,1667401,
Philippines,PHL,2003,1662947,
Philippines,PHL,2004,1662674,
Philippines,PHL,2005,1621449,
Philippines,PHL,2006,1493033,
Philippines,PHL,2007,1566188,
Philippines,PHL,2008,1623911,
Philippines,PHL,2009,1685165,
Philippines,PHL,2010,1952871,
Philippines,PHL,2011,1911487,
Philippines,PHL,2012,1926897,
Philippines,PHL,2013,1900823,
Philippines,PHL,2014,1690793,
Philippines,PHL,2015,1545861,
Philippines,PHL,2016,1422733,
Philippines,PHL,2017,1383970,
Philippines,PHL,2018,1345593,
Philippines,PHL,2019,1339401,
Philippines,PHL,2020,1276585,
Philippines,PHL,2021,1019677,
Philippines,PHL,2022,863396,
Philippines,PHL,2023,926856,
Philippines,PHL,2024,,952464
Philippines,PHL,2025,,943297
Philippines,PHL,2026,,937513
Philippines,PHL,2027,,931945
Philippines,PHL,2028,,927559
Philippines,PHL,2029,,918148
Philippines,PHL,2030,,906765
Philippines,PHL,2031,,892710
Philippines,PHL,2032,,878733
Philippines,PHL,2033,,868696
Philippines,PHL,2034,,855085
Philippines,PHL,2035,,836854
Philippines,PHL,2036,,817253
Philippines,PHL,2037,,794378
Philippines,PHL,2038,,765929
Philippines,PHL,2039,,731511
Philippines,PHL,2040,,696617
Philippines,PHL,2041,,663147
Philippines,PHL,2042,,627194
Philippines,PHL,2043,,590398
Philippines,PHL,2044,,552271
Philippines,PHL,2045,,512365
Philippines,PHL,2046,,469963
Philippines,PHL,2047,,423290
Philippines,PHL,2048,,374144
Philippines,PHL,2049,,329576
Philippines,PHL,2050,,284428
Philippines,PHL,2051,,239176
Philippines,PHL,2052,,192449
Philippines,PHL,2053,,147858
Philippines,PHL,2054,,111805
Philippines,PHL,2055,,74410
Philippines,PHL,2056,,35266
Philippines,PHL,2057,,4947
Philippines,PHL,2058,,-18916
Philippines,PHL,2059,,-49333
Philippines,PHL,2060,,-78840
Philippines,PHL,2061,,-102593
Philippines,PHL,2062,,-126565
Philippines,PHL,2063,,-147704
Philippines,PHL,2064,,-167212
Philippines,PHL,2065,,-191008
Philippines,PHL,2066,,-209750
Philippines,PHL,2067,,-229639
Philippines,PHL,2068,,-252953
Philippines,PHL,2069,,-274005
Philippines,PHL,2070,,-299130
Philippines,PHL,2071,,-322961
Philippines,PHL,2072,,-348955
Philippines,PHL,2073,,-376636
Philippines,PHL,2074,,-404752
Philippines,PHL,2075,,-431342
Philippines,PHL,2076,,-457150
Philippines,PHL,2077,,-490775
Philippines,PHL,2078,,-519888
Philippines,PHL,2079,,-540506
Philippines,PHL,2080,,-566661
Philippines,PHL,2081,,-591894
Philippines,PHL,2082,,-614140
Philippines,PHL,2083,,-636074
Philippines,PHL,2084,,-657277
Philippines,PHL,2085,,-680579
Philippines,PHL,2086,,-698997
Philippines,PHL,2087,,-712048
Philippines,PHL,2088,,-722723
Philippines,PHL,2089,,-732116
Philippines,PHL,2090,,-740467
Philippines,PHL,2091,,-749335
Philippines,PHL,2092,,-755336
Philippines,PHL,2093,,-757263
Philippines,PHL,2094,,-757620
Philippines,PHL,2095,,-760132
Philippines,PHL,2096,,-763335
Philippines,PHL,2097,,-760216
Philippines,PHL,2098,,-755736
Philippines,PHL,2099,,-753974
Philippines,PHL,2100,,-750894
Poland,POL,1951,442523,
Poland,POL,1952,449774,
Poland,POL,1953,453991,
Poland,POL,1954,464021,
Poland,POL,1955,473162,
Poland,POL,1956,471930,
Poland,POL,1957,540925,
Poland,POL,1958,567149,
Poland,POL,1959,488890,
Poland,POL,1960,443433,
Poland,POL,1961,403725,
Poland,POL,1962,358402,
Poland,POL,1963,335930,
Poland,POL,1964,319116,
Poland,POL,1965,295198,
Poland,POL,1966,279943,
Poland,POL,1967,260345,
Poland,POL,1968,249762,
Poland,POL,1969,244390,
Poland,POL,1970,219861,
Poland,POL,1971,228659,
Poland,POL,1972,270695,
Poland,POL,1973,291282,
Poland,POL,1974,309188,
Poland,POL,1975,321937,
Poland,POL,1976,332211,
Poland,POL,1977,331902,
Poland,POL,1978,305703,
Poland,POL,1979,314166,
Poland,POL,1980,328136,
Poland,POL,1981,324395,
Poland,POL,1982,332552,
Poland,POL,1983,340235,
Poland,POL,1984,332095,
Poland,POL,1985,295055,
Poland,POL,1986,251762,
Poland,POL,1987,213098,
Poland,POL,1988,152153,
Poland,POL,1989,120223,
Poland,POL,1990,117362,
Poland,POL,1991,97499,
Poland,POL,1992,80689,
Poland,POL,1993,61246,
Poland,POL,1994,49430,
Poland,POL,1995,20356,
Poland,POL,1996,-5504,
Poland,POL,1997,-10857,
Poland,POL,1998,-21876,
Poland,POL,1999,-38714,
Poland,POL,2000,-29640,
Poland,POL,2001,-10718,
Poland,POL,2002,-17952,
Poland,POL,2003,-25880,
Poland,POL,2004,-35959,
Poland,POL,2005,-43191,
Poland,POL,2006,-53208,
Poland,POL,2007,-50749,
Poland,POL,2008,-24518,
Poland,POL,2009,6251,
Poland,POL,2010,93203,
Poland,POL,2011,113288,
Poland,POL,2012,39223,
Poland,POL,2013,11400,
Poland,POL,2014,5846,
Poland,POL,2015,1201,
Poland,POL,2016,-3054,
Poland,POL,2017,-8296,
Poland,POL,2018,-13894,
Poland,POL,2019,-15186,
Poland,POL,2020,-54879,
Poland,POL,2021,-130702,
Poland,POL,2022,345431,
Poland,POL,2023,377113,
Poland,POL,2024,,-223638
Poland,POL,2025,,-398296
Poland,POL,2026,,-297717
Poland,POL,2027,,-148176
Poland,POL,2028,,-156765
Poland,POL,2029,,-165983
Poland,POL,2030,,-173738
Poland,POL,2031,,-180526
Poland,POL,2032,,-186831
Poland,POL,2033,,-191363
Poland,POL,2034,,-195913
Poland,POL,2035,,-200119
Poland,POL,2036,,-204839
Poland,POL,2037,,-209181
Poland,POL,2038,,-212742
Poland,POL,2039,,-216891
Poland,POL,2040,,-220577
Poland,POL,2041,,-223214
Poland,POL,2042,,-226633
Poland,POL,2043,,-230458
Poland,POL,2044,,-232773
Poland,POL,2045,,-235416
Poland,POL,2046,,-238189
Poland,POL,2047,,-240683
Poland,POL,2048,,-243088
Poland,POL,2049,,-245858
Poland,POL,2050,,-249148
Poland,POL,2051,,-252604
Poland,POL,2052,,-255159
Poland,POL,2053,,-258269
Poland,POL,2054,,-262258
Poland,POL,2055,,-265692
Poland,POL,2056,,-269541
Poland,POL,2057,,-272731
Poland,POL,2058,,-275515
Poland,POL,2059,,-279691
Poland,POL,2060,,-283472
Poland,POL,2061,,-287093
Poland,POL,2062,,-291226
Poland,POL,2063,,-295527
Poland,POL,2064,,-300149
Poland,POL,2065,,-303695
Poland,POL,2066,,-306983
Poland,POL,2067,,-310084
Poland,POL,2068,,-312390
Poland,POL,2069,,-313853
Poland,POL,2070,,-314611
Poland,POL,2071,,-315147
Poland,POL,2072,,-315469
Poland,POL,2073,,-315234
Poland,POL,2074,,-313557
Poland,POL,2075,,-310479
Poland,POL,2076,,-307180
Poland,POL,2077,,-304221
Poland,POL,2078,,-299553
Poland,POL,2079,,-294662
Poland,POL,2080,,-290349
Poland,POL,2081,,-285044
Poland,POL,2082,,-279837
Poland,POL,2083,,-273971
Poland,POL,2084,,-267438
Poland,POL,2085,,-260931
Poland,POL,2086,,-254936
Poland,POL,2087,,-249248
Poland,POL,2088,,-243633
Poland,POL,2089,,-237769
Poland,POL,2090,,-232340
Poland,POL,2091,,-227531
Poland,POL,2092,,-222953
Poland,POL,2093,,-218892
Poland,POL,2094,,-215386
Poland,POL,2095,,-211820
Poland,POL,2096,,-209152
Poland,POL,2097,,-207007
Poland,POL,2098,,-204864
Poland,POL,2099,,-203292
Poland,POL,2100,,-201811
Portugal,PRT,1951,55324,
Portugal,PRT,1952,49223,
Portugal,PRT,1953,49320,
Portugal,PRT,1954,44223,
Portugal,PRT,1955,45922,
Portugal,PRT,1956,41172,
Portugal,PRT,1957,39225,
Portugal,PRT,1958,49489,
Portugal,PRT,1959,47597,
Portugal,PRT,1960,32851,
Portugal,PRT,1961,15157,
Portugal,PRT,1962,7395,
Portugal,PRT,1963,2529,
Portugal,PRT,1964,-2540,
Portugal,PRT,1965,-6141,
Portugal,PRT,1966,-17146,
Portugal,PRT,1967,-26635,
Portugal,PRT,1968,-36133,
Portugal,PRT,1969,-55471,
Portugal,PRT,1970,-84715,
Portugal,PRT,1971,16064,
Portugal,PRT,1972,130003,
Portugal,PRT,1973,123644,
Portugal,PRT,1974,119941,
Portugal,PRT,1975,123128,
Portugal,PRT,1976,127960,
Portugal,PRT,1977,127907,
Portugal,PRT,1978,118227,
Portugal,PRT,1979,106906,
Portugal,PRT,1980,100319,
Portugal,PRT,1981,73966,
Portugal,PRT,1982,48257,
Portugal,PRT,1983,39412,
Portugal,PRT,1984,31636,
Portugal,PRT,1985,22582,
Portugal,PRT,1986,13622,
Portugal,PRT,1987,8893,
Portugal,PRT,1988,2598,
Portugal,PRT,1989,-3208,
Portugal,PRT,1990,-11854,
Portugal,PRT,1991,-20345,
Portugal,PRT,1992,-8836,
Portugal,PRT,1993,11996,
Portugal,PRT,1994,26146,
Portugal,PRT,1995,33269,
Portugal,PRT,1996,35899,
Portugal,PRT,1997,42893,
Portugal,PRT,1998,48976,
Portugal,PRT,1999,55353,
Portugal,PRT,2000,68319,
Portugal,PRT,2001,71133,
Portugal,PRT,2002,58716,
Portugal,PRT,2003,41201,
Portugal,PRT,2004,27140,
Portugal,PRT,2005,21607,
Portugal,PRT,2006,21130,
Portugal,PRT,2007,22699,
Portugal,PRT,2008,17264,
Portugal,PRT,2009,12179,
Portugal,PRT,2010,2394,
Portugal,PRT,2011,-21609,
Portugal,PRT,2012,-43895,
Portugal,PRT,2013,-54868,
Portugal,PRT,2014,-52084,
Portugal,PRT,2015,-35939,
Portugal,PRT,2016,-23887,
Portugal,PRT,2017,-15539,
Portugal,PRT,2018,-5483,
Portugal,PRT,2019,17863,
Portugal,PRT,2020,27301,
Portugal,PRT,2021,20438,
Portugal,PRT,2022,26117,
Portugal,PRT,2023,13661,
Portugal,PRT,2024,,-5444
Portugal,PRT,2025,,-13460
Portugal,PRT,2026,,-16465
Portugal,PRT,2027,,-17383
Portugal,PRT,2028,,-19685
Portugal,PRT,2029,,-20831
Portugal,PRT,2030,,-19530
Portugal,PRT,2031,,-19503
Portugal,PRT,2032,,-21393
Portugal,PRT,2033,,-22382
Portugal,PRT,2034,,-22989
Portugal,PRT,2035,,-23419
Portugal,PRT,2036,,-23587
Portugal,PRT,2037,,-23869
Portugal,PRT,2038,,-24531
Portugal,PRT,2039,,-26283
Portugal,PRT,2040,,-27718
Portugal,PRT,2041,,-27216
Portugal,PRT,2042,,-26763
Portugal,PRT,2043,,-28747
Portugal,PRT,2044,,-30252
Portugal,PRT,2045,,-30891
Portugal,PRT,2046,,-32051
Portugal,PRT,2047,,-32902
Portugal,PRT,2048,,-32868
Portugal,PRT,2049,,-34441
Portugal,PRT,2050,,-35862
Portugal,PRT,2051,,-35457
Portugal,PRT,2052,,-36361
Portugal,PRT,2053,,-37856
Portugal,PRT,2054,,-37810
Portugal,PRT,2055,,-38064
Portugal,PRT,2056,,-38026
Portugal,PRT,2057,,-36992
Portugal,PRT,2058,,-38101
Portugal,PRT,2059,,-38363
Portugal,PRT,2060,,-37354
Portugal,PRT,2061,,-36479
Portugal,PRT,2062,,-35954
Portugal,PRT,2063,,-36160
Portugal,PRT,2064,,-36066
Portugal,PRT,2065,,-34784
Portugal,PRT,2066,,-32907
Portugal,PRT,2067,,-31885
Portugal,PRT,2068,,-31689
Portugal,PRT,2069,,-30754
Portugal,PRT,2070,,-28597
Portugal,PRT,2071,,-26947
Portugal,PRT,2072,,-24540
Portugal,PRT,2073,,-23223
Portugal,PRT,2074,,-23007
Portugal,PRT,2075,,-20765
Portugal,PRT,2076,,-18659
Portugal,PRT,2077,,-16384
Portugal,PRT,2078,,-14136
Portugal,PRT,2079,,-12989
Portugal,PRT,2080,,-11534
Portugal,PRT,2081,,-10451
Portugal,PRT,2082,,-9107
Portugal,PRT,2083,,-7138
Portugal,PRT,2084,,-6414
Portugal,PRT,2085,,-5961
Portugal,PRT,2086,,-4947
Portugal,PRT,2087,,-5385
Portugal,PRT,2088,,-5366
Portugal,PRT,2089,,-4579
Portugal,PRT,2090,,-4419
Portugal,PRT,2091,,-4123
Portugal,PRT,2092,,-4553
Portugal,PRT,2093,,-4922
Portugal,PRT,2094,,-4692
Portugal,PRT,2095,,-6082
Portugal,PRT,2096,,-6753
Portugal,PRT,2097,,-5641
Portugal,PRT,2098,,-4629
Portugal,PRT,2099,,-4560
Portugal,PRT,2100,,-4716
Puerto Rico,PRI,1951,18437,
Puerto Rico,PRI,1952,16125,
Puerto Rico,PRI,1953,14226,
Puerto Rico,PRI,1954,13231,
Puerto Rico,PRI,1955,12376,
Puerto Rico,PRI,1956,11401,
Puerto Rico,PRI,1957,9845,
Puerto Rico,PRI,1958,8476,
Puerto Rico,PRI,1959,8861,
Puerto Rico,PRI,1960,21844,
Puerto Rico,PRI,1961,37257,
Puerto Rico,PRI,1962,40071,
Puerto Rico,PRI,1963,39329,
Puerto Rico,PRI,1964,38471,
Puerto Rico,PRI,1965,37602,
Puerto Rico,PRI,1966,37199,
Puerto Rico,PRI,1967,36670,
Puerto Rico,PRI,1968,35275,
Puerto Rico,PRI,1969,32638,
Puerto Rico,PRI,1970,35995,
Puerto Rico,PRI,1971,43547,
Puerto Rico,PRI,1972,46396,
Puerto Rico,PRI,1973,46765,
Puerto Rico,PRI,1974,47067,
Puerto Rico,PRI,1975,47909,
Puerto Rico,PRI,1976,48854,
Puerto Rico,PRI,1977,49488,
Puerto Rico,PRI,1978,49704,
Puerto Rico,PRI,1979,50880,
Puerto Rico,PRI,1980,48645,
Puerto Rico,PRI,1981,42889,
Puerto Rico,PRI,1982,39358,
Puerto Rico,PRI,1983,36726,
Puerto Rico,PRI,1984,34545,
Puerto Rico,PRI,1985,32114,
Puerto Rico,PRI,1986,29462,
Puerto Rico,PRI,1987,28365,
Puerto Rico,PRI,1988,27932,
Puerto Rico,PRI,1989,26940,
Puerto Rico,PRI,1990,29036,
Puerto Rico,PRI,1991,32623,
Puerto Rico,PRI,1992,32724,
Puerto Rico,PRI,1993,30814,
Puerto Rico,PRI,1994,28872,
Puerto Rico,PRI,1995,27515,
Puerto Rico,PRI,1996,26361,
Puerto Rico,PRI,1997,25628,
Puerto Rico,PRI,1998,24978,
Puerto Rico,PRI,1999,23918,
Puerto Rico,PRI,2000,15389,
Puerto Rico,PRI,2001,3141,
Puerto Rico,PRI,2002,-2294,
Puerto Rico,PRI,2003,-4672,
Puerto Rico,PRI,2004,-7384,
Puerto Rico,PRI,2005,-10247,
Puerto Rico,PRI,2006,-12192,
Puerto Rico,PRI,2007,-13131,
Puerto Rico,PRI,2008,-13959,
Puerto Rico,PRI,2009,-14116,
Puerto Rico,PRI,2010,-20180,
Puerto Rico,PRI,2011,-31123,
Puerto Rico,PRI,2012,-37288,
Puerto Rico,PRI,2013,-39650,
Puerto Rico,PRI,2014,-41406,
Puerto Rico,PRI,2015,-43556,
Puerto Rico,PRI,2016,-45803,
Puerto Rico,PRI,2017,-104130,
Puerto Rico,PRI,2018,-81810,
Puerto Rico,PRI,2019,-2041,
Puerto Rico,PRI,2020,-12227,
Puerto Rico,PRI,2021,-22590,
Puerto Rico,PRI,2022,-12238,
Puerto Rico,PRI,2023,1050,
Puerto Rico,PRI,2024,,190
Puerto Rico,PRI,2025,,-6922
Puerto Rico,PRI,2026,,-12603
Puerto Rico,PRI,2027,,-16585
Puerto Rico,PRI,2028,,-19587
Puerto Rico,PRI,2029,,-21713
Puerto Rico,PRI,2030,,-24066
Puerto Rico,PRI,2031,,-25537
Puerto Rico,PRI,2032,,-25810
Puerto Rico,PRI,2033,,-26831
Puerto Rico,PRI,2034,,-27915
Puerto Rico,PRI,2035,,-28195
Puerto Rico,PRI,2036,,-28179
Puerto Rico,PRI,2037,,-29337
Puerto Rico,PRI,2038,,-30975
Puerto Rico,PRI,2039,,-31774
Puerto Rico,PRI,2040,,-32397
Puerto Rico,PRI,2041,,-32969
Puerto Rico,PRI,2042,,-33232
Puerto Rico,PRI,2043,,-33622
Puerto Rico,PRI,2044,,-34190
Puerto Rico,PRI,2045,,-34837
Puerto Rico,PRI,2046,,-35693
Puerto Rico,PRI,2047,,-36006
Puerto Rico,PRI,2048,,-35906
Puerto Rico,PRI,2049,,-36629
Puerto Rico,PRI,2050,,-36714
Puerto Rico,PRI,2051,,-36511
Puerto Rico,PRI,2052,,-36567
Puerto Rico,PRI,2053,,-36042
Puerto Rico,PRI,2054,,-35912
Puerto Rico,PRI,2055,,-35831
Puerto Rico,PRI,2056,,-35846
Puerto Rico,PRI,2057,,-36095
Puerto Rico,PRI,2058,,-36256
Puerto Rico,PRI,2059,,-35883
Puerto Rico,PRI,2060,,-35412
Puerto Rico,PRI,2061,,-35097
Puerto Rico,PRI,2062,,-34677
Puerto Rico,PRI,2063,,-33929
Puerto Rico,PRI,2064,,-33450
Puerto Rico,PRI,2065,,-33481
Puerto Rico,PRI,2066,,-33116
Puerto Rico,PRI,2067,,-32886
Puerto Rico,PRI,2068,,-32178
Puerto Rico,PRI,2069,,-31485
Puerto Rico,PRI,2070,,-31148
Puerto Rico,PRI,2071,,-30563
Puerto Rico,PRI,2072,,-30237
Puerto Rico,PRI,2073,,-30033
Puerto Rico,PRI,2074,,-29914
Puerto Rico,PRI,2075,,-29692
Puerto Rico,PRI,2076,,-29321
Puerto Rico,PRI,2077,,-29010
Puerto Rico,PRI,2078,,-28635
Puerto Rico,PRI,2079,,-28560
Puerto Rico,PRI,2080,,-28467
Puerto Rico,PRI,2081,,-28109
Puerto Rico,PRI,2082,,-27934
Puerto Rico,PRI,2083,,-27725
Puerto Rico,PRI,2084,,-27485
Puerto Rico,PRI,2085,,-27397
Puerto Rico,PRI,2086,,-27287
Puerto Rico,PRI,2087,,-27115
Puerto Rico,PRI,2088,,-26965
Puerto Rico,PRI,2089,,-26884
Puerto Rico,PRI,2090,,-26684
Puerto Rico,PRI,2091,,-26396
Puerto Rico,PRI,2092,,-26153
Puerto Rico,PRI,2093,,-25887
Puerto Rico,PRI,2094,,-25591
Puerto Rico,PRI,2095,,-25249
Puerto Rico,PRI,2096,,-24832
Puerto Rico,PRI,2097,,-24379
Puerto Rico,PRI,2098,,-23892
Puerto Rico,PRI,2099,,-23374
Puerto Rico,PRI,2100,,-22794
Qatar,QAT,1951,787,
Qatar,QAT,1952,820,
Qatar,QAT,1953,852,
Qatar,QAT,1954,878,
Qatar,QAT,1955,917,
Qatar,QAT,1956,991,
Qatar,QAT,1957,1107,
Qatar,QAT,1958,1335,
Qatar,QAT,1959,1687,
Qatar,QAT,1960,2347,
Qatar,QAT,1961,3676,
Qatar,QAT,1962,4950,
Qatar,QAT,1963,5745,
Qatar,QAT,1964,6486,
Qatar,QAT,1965,7200,
Qatar,QAT,1966,8125,
Qatar,QAT,1967,9248,
Qatar,QAT,1968,10307,
Qatar,QAT,1969,11280,
Qatar,QAT,1970,13328,
Qatar,QAT,1971,14986,
Qatar,QAT,1972,15162,
Qatar,QAT,1973,15336,
Qatar,QAT,1974,15518,
Qatar,QAT,1975,15731,
Qatar,QAT,1976,15964,
Qatar,QAT,1977,16231,
Qatar,QAT,1978,16522,
Qatar,QAT,1979,16858,
Qatar,QAT,1980,17245,
Qatar,QAT,1981,17638,
Qatar,QAT,1982,17983,
Qatar,QAT,1983,18176,
Qatar,QAT,1984,18174,
Qatar,QAT,1985,18056,
Qatar,QAT,1986,16476,
Qatar,QAT,1987,14586,
Qatar,QAT,1988,14261,
Qatar,QAT,1989,14385,
Qatar,QAT,1990,14526,
Qatar,QAT,1991,14676,
Qatar,QAT,1992,14797,
Qatar,QAT,1993,14896,
Qatar,QAT,1994,14916,
Qatar,QAT,1995,14865,
Qatar,QAT,1996,14690,
Qatar,QAT,1997,21487,
Qatar,QAT,1998,30032,
Qatar,QAT,1999,31967,
Qatar,QAT,2000,32483,
Qatar,QAT,2001,32941,
Qatar,QAT,2002,33281,
Qatar,QAT,2003,33475,
Qatar,QAT,2004,28651,
Qatar,QAT,2005,52078,
Qatar,QAT,2006,147422,
Qatar,QAT,2007,235760,
Qatar,QAT,2008,218341,
Qatar,QAT,2009,159110,
Qatar,QAT,2010,123186,
Qatar,QAT,2011,101722,
Qatar,QAT,2012,96162,
Qatar,QAT,2013,125528,
Qatar,QAT,2014,185728,
Qatar,QAT,2015,208962,
Qatar,QAT,2016,172042,
Qatar,QAT,2017,107334,
Qatar,QAT,2018,54428,
Qatar,QAT,2019,36783,
Qatar,QAT,2020,5448,
Qatar,QAT,2021,11613,
Qatar,QAT,2022,77478,
Qatar,QAT,2023,86620,
Qatar,QAT,2024,,69343
Qatar,QAT,2025,,67462
Qatar,QAT,2026,,57677
Qatar,QAT,2027,,47352
Qatar,QAT,2028,,40714
Qatar,QAT,2029,,37450
Qatar,QAT,2030,,34531
Qatar,QAT,2031,,33686
Qatar,QAT,2032,,34598
Qatar,QAT,2033,,35533
Qatar,QAT,2034,,36471
Qatar,QAT,2035,,37357
Qatar,QAT,2036,,38266
Qatar,QAT,2037,,39198
Qatar,QAT,2038,,40080
Qatar,QAT,2039,,40947
Qatar,QAT,2040,,41757
Qatar,QAT,2041,,42521
Qatar,QAT,2042,,43242
Qatar,QAT,2043,,43927
Qatar,QAT,2044,,44548
Qatar,QAT,2045,,45152
Qatar,QAT,2046,,45706
Qatar,QAT,2047,,46217
Qatar,QAT,2048,,46744
Qatar,QAT,2049,,47212
Qatar,QAT,2050,,47688
Qatar,QAT,2051,,48198
Qatar,QAT,2052,,48707
Qatar,QAT,2053,,49384
Qatar,QAT,2054,,49942
Qatar,QAT,2055,,50547
Qatar,QAT,2056,,51064
Qatar,QAT,2057,,51594
Qatar,QAT,2058,,52203
Qatar,QAT,2059,,52766
Qatar,QAT,2060,,53398
Qatar,QAT,2061,,54008
Qatar,QAT,2062,,54664
Qatar,QAT,2063,,55611
Qatar,QAT,2064,,56503
Qatar,QAT,2065,,56966
Qatar,QAT,2066,,57452
Qatar,QAT,2067,,57987
Qatar,QAT,2068,,58557
Qatar,QAT,2069,,59130
Qatar,QAT,2070,,59736
Qatar,QAT,2071,,60309
Qatar,QAT,2072,,60873
Qatar,QAT,2073,,61480
Qatar,QAT,2074,,62126
Qatar,QAT,2075,,62685
Qatar,QAT,2076,,63161
Qatar,QAT,2077,,63655
Qatar,QAT,2078,,64247
Qatar,QAT,2079,,64747
Qatar,QAT,2080,,65132
Qatar,QAT,2081,,65754
Qatar,QAT,2082,,66536
Qatar,QAT,2083,,66935
Qatar,QAT,2084,,67303
Qatar,QAT,2085,,67869
Qatar,QAT,2086,,68438
Qatar,QAT,2087,,68925
Qatar,QAT,2088,,69453
Qatar,QAT,2089,,69953
Qatar,QAT,2090,,70347
Qatar,QAT,2091,,70756
Qatar,QAT,2092,,71088
Qatar,QAT,2093,,71379
Qatar,QAT,2094,,71740
Qatar,QAT,2095,,72056
Qatar,QAT,2096,,72329
Qatar,QAT,2097,,72458
Qatar,QAT,2098,,72517
Qatar,QAT,2099,,72534
Qatar,QAT,2100,,72591
Reunion,REU,1951,9292,
Reunion,REU,1952,9677,
Reunion,REU,1953,10116,
Reunion,REU,1954,10829,
Reunion,REU,1955,11294,
Reunion,REU,1956,11158,
Reunion,REU,1957,11644,
Reunion,REU,1958,11835,
Reunion,REU,1959,11985,
Reunion,REU,1960,12504,
Reunion,REU,1961,12523,
Reunion,REU,1962,11773,
Reunion,REU,1963,11477,
Reunion,REU,1964,11841,
Reunion,REU,1965,11541,
Reunion,REU,1966,11020,
Reunion,REU,1967,10581,
Reunion,REU,1968,10072,
Reunion,REU,1969,9679,
Reunion,REU,1970,9023,
Reunion,REU,1971,8512,
Reunion,REU,1972,8436,
Reunion,REU,1973,8426,
Reunion,REU,1974,8364,
Reunion,REU,1975,8481,
Reunion,REU,1976,8627,
Reunion,REU,1977,8633,
Reunion,REU,1978,8518,
Reunion,REU,1979,8287,
Reunion,REU,1980,7763,
Reunion,REU,1981,7850,
Reunion,REU,1982,8651,
Reunion,REU,1983,9607,
Reunion,REU,1984,10443,
Reunion,REU,1985,10730,
Reunion,REU,1986,10466,
Reunion,REU,1987,10223,
Reunion,REU,1988,10154,
Reunion,REU,1989,10230,
Reunion,REU,1990,11079,
Reunion,REU,1991,11886,
Reunion,REU,1992,11972,
Reunion,REU,1993,11670,
Reunion,REU,1994,11272,
Reunion,REU,1995,11090,
Reunion,REU,1996,10992,
Reunion,REU,1997,11259,
Reunion,REU,1998,11361,
Reunion,REU,1999,10044,
Reunion,REU,2000,9029,
Reunion,REU,2001,9094,
Reunion,REU,2002,9065,
Reunion,REU,2003,9263,
Reunion,REU,2004,6442,
Reunion,REU,2005,3215,
Reunion,REU,2006,6459,
Reunion,REU,2007,12043,
Reunion,REU,2008,11767,
Reunion,REU,2009,7977,
Reunion,REU,2010,6007,
Reunion,REU,2011,2310,
Reunion,REU,2012,-1728,
Reunion,REU,2013,2538,
Reunion,REU,2014,11077,
Reunion,REU,2015,6339,
Reunion,REU,2016,-2155,
Reunion,REU,2017,-4100,
Reunion,REU,2018,-1815,
Reunion,REU,2019,381,
Reunion,REU,2020,4125,
Reunion,REU,2021,6633,
Reunion,REU,2022,3458,
