Entity,Code,Year,Deaths,Projected deaths (Projected),Births,Projected births (Projected)
Tokelau,TKL,2094,,43,,46
Tokelau,TKL,2095,,44,,46
Tokelau,TKL,2096,,43,,46
Tokelau,TKL,2097,,44,,46
Tokelau,TKL,2098,,45,,45
Tokelau,TKL,2099,,45,,45
Tokelau,TKL,2100,,43,,44
Tonga,TON,1950,912,,2148,
Tonga,TON,1951,873,,2224,
Tonga,TON,1952,841,,2305,
Tonga,TON,1953,807,,2392,
Tonga,TON,1954,785,,2474,
Tonga,TON,1955,758,,2555,
Tonga,TON,1956,737,,2634,
Tonga,TON,1957,720,,2717,
Tonga,TON,1958,708,,2787,
Tonga,TON,1959,704,,2857,
Tonga,TON,1960,696,,2931,
Tonga,TON,1961,693,,2984,
Tonga,TON,1962,689,,3037,
Tonga,TON,1963,686,,3084,
Tonga,TON,1964,687,,3131,
Tonga,TON,1965,684,,3179,
Tonga,TON,1966,679,,3227,
Tonga,TON,1967,672,,3276,
Tonga,TON,1968,658,,3279,
Tonga,TON,1969,650,,3285,
Tonga,TON,1970,647,,3271,
Tonga,TON,1971,639,,3246,
Tonga,TON,1972,629,,3232,
Tonga,TON,1973,623,,3241,
Tonga,TON,1974,614,,3269,
Tonga,TON,1975,619,,3331,
Tonga,TON,1976,624,,3395,
Tonga,TON,1977,631,,3457,
Tonga,TON,1978,636,,3498,
Tonga,TON,1979,638,,3521,
Tonga,TON,1980,642,,3526,
Tonga,TON,1981,642,,3525,
Tonga,TON,1982,651,,3508,
Tonga,TON,1983,649,,3490,
Tonga,TON,1984,658,,3468,
Tonga,TON,1985,659,,3422,
Tonga,TON,1986,665,,3367,
Tonga,TON,1987,666,,3313,
Tonga,TON,1988,670,,3320,
Tonga,TON,1989,669,,3316,
Tonga,TON,1990,675,,3319,
Tonga,TON,1991,675,,3314,
Tonga,TON,1992,678,,3299,
Tonga,TON,1993,675,,3269,
Tonga,TON,1994,673,,3223,
Tonga,TON,1995,674,,3150,
Tonga,TON,1996,672,,3066,
Tonga,TON,1997,668,,3005,
Tonga,TON,1998,676,,3016,
Tonga,TON,1999,671,,3024,
Tonga,TON,2000,667,,3018,
Tonga,TON,2001,670,,3033,
Tonga,TON,2002,670,,3069,
Tonga,TON,2003,673,,3122,
Tonga,TON,2004,675,,3152,
Tonga,TON,2005,681,,3172,
Tonga,TON,2006,678,,3137,
Tonga,TON,2007,679,,3099,
Tonga,TON,2008,676,,3073,
Tonga,TON,2009,689,,3044,
Tonga,TON,2010,680,,3008,
Tonga,TON,2011,684,,2975,
Tonga,TON,2012,680,,2931,
Tonga,TON,2013,680,,2877,
Tonga,TON,2014,681,,2814,
Tonga,TON,2015,678,,2741,
Tonga,TON,2016,675,,2662,
Tonga,TON,2017,669,,2583,
Tonga,TON,2018,673,,2549,
Tonga,TON,2019,680,,2520,
Tonga,TON,2020,683,,2498,
Tonga,TON,2021,708,,2480,
Tonga,TON,2022,684,,2453,
Tonga,TON,2023,678,,2418,
Tonga,TON,2024,,675,,2400
Tonga,TON,2025,,678,,2365
Tonga,TON,2026,,679,,2339
Tonga,TON,2027,,676,,2304
Tonga,TON,2028,,676,,2290
Tonga,TON,2029,,672,,2284
Tonga,TON,2030,,676,,2276
Tonga,TON,2031,,676,,2283
Tonga,TON,2032,,678,,2285
Tonga,TON,2033,,679,,2296
Tonga,TON,2034,,682,,2306
Tonga,TON,2035,,687,,2314
Tonga,TON,2036,,679,,2314
Tonga,TON,2037,,682,,2309
Tonga,TON,2038,,681,,2299
Tonga,TON,2039,,687,,2288
Tonga,TON,2040,,688,,2271
Tonga,TON,2041,,689,,2253
Tonga,TON,2042,,688,,2232
Tonga,TON,2043,,700,,2207
Tonga,TON,2044,,703,,2178
Tonga,TON,2045,,707,,2145
Tonga,TON,2046,,719,,2112
Tonga,TON,2047,,722,,2075
Tonga,TON,2048,,719,,2037
Tonga,TON,2049,,721,,1998
Tonga,TON,2050,,729,,1961
Tonga,TON,2051,,731,,1927
Tonga,TON,2052,,731,,1898
Tonga,TON,2053,,735,,1872
Tonga,TON,2054,,735,,1850
Tonga,TON,2055,,737,,1832
Tonga,TON,2056,,740,,1817
Tonga,TON,2057,,736,,1805
Tonga,TON,2058,,741,,1796
Tonga,TON,2059,,741,,1788
Tonga,TON,2060,,743,,1783
Tonga,TON,2061,,745,,1780
Tonga,TON,2062,,747,,1776
Tonga,TON,2063,,742,,1772
Tonga,TON,2064,,743,,1768
Tonga,TON,2065,,741,,1764
Tonga,TON,2066,,746,,1760
Tonga,TON,2067,,748,,1756
Tonga,TON,2068,,749,,1749
Tonga,TON,2069,,749,,1741
Tonga,TON,2070,,750,,1731
Tonga,TON,2071,,754,,1718
Tonga,TON,2072,,754,,1705
Tonga,TON,2073,,753,,1689
Tonga,TON,2074,,758,,1671
Tonga,TON,2075,,764,,1652
Tonga,TON,2076,,771,,1632
Tonga,TON,2077,,779,,1612
Tonga,TON,2078,,787,,1591
Tonga,TON,2079,,792,,1571
Tonga,TON,2080,,808,,1552
Tonga,TON,2081,,814,,1534
Tonga,TON,2082,,828,,1516
Tonga,TON,2083,,841,,1499
Tonga,TON,2084,,853,,1484
Tonga,TON,2085,,872,,1469
Tonga,TON,2086,,890,,1456
Tonga,TON,2087,,911,,1445
Tonga,TON,2088,,931,,1435
Tonga,TON,2089,,950,,1427
Tonga,TON,2090,,981,,1420
Tonga,TON,2091,,998,,1415
Tonga,TON,2092,,1024,,1408
Tonga,TON,2093,,1053,,1402
Tonga,TON,2094,,1077,,1397
Tonga,TON,2095,,1095,,1392
Tonga,TON,2096,,1119,,1385
Tonga,TON,2097,,1136,,1379
Tonga,TON,2098,,1156,,1374
Tonga,TON,2099,,1176,,1371
Tonga,TON,2100,,1184,,1365
Trinidad and Tobago,TTO,1950,7953,,25908,
Trinidad and Tobago,TTO,1951,7918,,26335,
Trinidad and Tobago,TTO,1952,7886,,26779,
Trinidad and Tobago,TTO,1953,7792,,27298,
Trinidad and Tobago,TTO,1954,7632,,28031,
Trinidad and Tobago,TTO,1955,7522,,28490,
Trinidad and Tobago,TTO,1956,7398,,28567,
Trinidad and Tobago,TTO,1957,7395,,29181,
Trinidad and Tobago,TTO,1958,7294,,29920,
Trinidad and Tobago,TTO,1959,7275,,30907,
Trinidad and Tobago,TTO,1960,7173,,31940,
Trinidad and Tobago,TTO,1961,7123,,32639,
Trinidad and Tobago,TTO,1962,7118,,32880,
Trinidad and Tobago,TTO,1963,7195,,32701,
Trinidad and Tobago,TTO,1964,7215,,32272,
Trinidad and Tobago,TTO,1965,7273,,31624,
Trinidad and Tobago,TTO,1966,7379,,30607,
Trinidad and Tobago,TTO,1967,7475,,29465,
Trinidad and Tobago,TTO,1968,7587,,28434,
Trinidad and Tobago,TTO,1969,7729,,27384,
Trinidad and Tobago,TTO,1970,7925,,26994,
Trinidad and Tobago,TTO,1971,7908,,27306,
Trinidad and Tobago,TTO,1972,7838,,27960,
Trinidad and Tobago,TTO,1973,7808,,28424,
Trinidad and Tobago,TTO,1974,7809,,28223,
Trinidad and Tobago,TTO,1975,7816,,28284,
Trinidad and Tobago,TTO,1976,7717,,28592,
Trinidad and Tobago,TTO,1977,7784,,29440,
Trinidad and Tobago,TTO,1978,7907,,30444,
Trinidad and Tobago,TTO,1979,7941,,31418,
Trinidad and Tobago,TTO,1980,8051,,32606,
Trinidad and Tobago,TTO,1981,8197,,33219,
Trinidad and Tobago,TTO,1982,8360,,33538,
Trinidad and Tobago,TTO,1983,8440,,33553,
Trinidad and Tobago,TTO,1984,8454,,33197,
Trinidad and Tobago,TTO,1985,8442,,32929,
Trinidad and Tobago,TTO,1986,8457,,32160,
Trinidad and Tobago,TTO,1987,8398,,30799,
Trinidad and Tobago,TTO,1988,8322,,29353,
Trinidad and Tobago,TTO,1989,8315,,27953,
Trinidad and Tobago,TTO,1990,8359,,26411,
Trinidad and Tobago,TTO,1991,8338,,25240,
Trinidad and Tobago,TTO,1992,8460,,24367,
Trinidad and Tobago,TTO,1993,8537,,23417,
Trinidad and Tobago,TTO,1994,8662,,22693,
Trinidad and Tobago,TTO,1995,8673,,21645,
Trinidad and Tobago,TTO,1996,8784,,20883,
Trinidad and Tobago,TTO,1997,8853,,20259,
Trinidad and Tobago,TTO,1998,8880,,19845,
Trinidad and Tobago,TTO,1999,8924,,19746,
Trinidad and Tobago,TTO,2000,9035,,19624,
Trinidad and Tobago,TTO,2001,9089,,19527,
Trinidad and Tobago,TTO,2002,9038,,19352,
Trinidad and Tobago,TTO,2003,9116,,19287,
Trinidad and Tobago,TTO,2004,9077,,19220,
Trinidad and Tobago,TTO,2005,9115,,19375,
Trinidad and Tobago,TTO,2006,9196,,19552,
Trinidad and Tobago,TTO,2007,9207,,19623,
Trinidad and Tobago,TTO,2008,9255,,19603,
Trinidad and Tobago,TTO,2009,9330,,19612,
Trinidad and Tobago,TTO,2010,9328,,19534,
Trinidad and Tobago,TTO,2011,9345,,19429,
Trinidad and Tobago,TTO,2012,9446,,19301,
Trinidad and Tobago,TTO,2013,9577,,19086,
Trinidad and Tobago,TTO,2014,9828,,18886,
Trinidad and Tobago,TTO,2015,10194,,18624,
Trinidad and Tobago,TTO,2016,10510,,18399,
Trinidad and Tobago,TTO,2017,10831,,18053,
Trinidad and Tobago,TTO,2018,11382,,17735,
Trinidad and Tobago,TTO,2019,11807,,17949,
Trinidad and Tobago,TTO,2020,12309,,17249,
Trinidad and Tobago,TTO,2021,14525,,16797,
Trinidad and Tobago,TTO,2022,12304,,16435,
Trinidad and Tobago,TTO,2023,12577,,16094,
Trinidad and Tobago,TTO,2024,,13175,,15897
Trinidad and Tobago,TTO,2025,,13529,,15536
Trinidad and Tobago,TTO,2026,,13879,,15251
Trinidad and Tobago,TTO,2027,,14238,,14989
Trinidad and Tobago,TTO,2028,,14598,,14765
Trinidad and Tobago,TTO,2029,,14962,,14572
Trinidad and Tobago,TTO,2030,,15319,,14389
Trinidad and Tobago,TTO,2031,,15698,,14224
Trinidad and Tobago,TTO,2032,,16059,,14077
Trinidad and Tobago,TTO,2033,,16409,,13961
Trinidad and Tobago,TTO,2034,,16763,,13862
Trinidad and Tobago,TTO,2035,,17089,,13782
Trinidad and Tobago,TTO,2036,,17412,,13692
Trinidad and Tobago,TTO,2037,,17718,,13594
Trinidad and Tobago,TTO,2038,,17986,,13478
Trinidad and Tobago,TTO,2039,,18237,,13365
Trinidad and Tobago,TTO,2040,,18461,,13249
Trinidad and Tobago,TTO,2041,,18688,,13126
Trinidad and Tobago,TTO,2042,,18905,,13007
Trinidad and Tobago,TTO,2043,,19073,,12861
Trinidad and Tobago,TTO,2044,,19222,,12715
Trinidad and Tobago,TTO,2045,,19335,,12577
Trinidad and Tobago,TTO,2046,,19446,,12426
Trinidad and Tobago,TTO,2047,,19536,,12263
Trinidad and Tobago,TTO,2048,,19615,,12120
Trinidad and Tobago,TTO,2049,,19662,,11945
Trinidad and Tobago,TTO,2050,,19709,,11773
Trinidad and Tobago,TTO,2051,,19750,,11587
Trinidad and Tobago,TTO,2052,,19784,,11429
Trinidad and Tobago,TTO,2053,,19819,,11272
Trinidad and Tobago,TTO,2054,,19844,,11107
Trinidad and Tobago,TTO,2055,,19900,,10947
Trinidad and Tobago,TTO,2056,,19945,,10798
Trinidad and Tobago,TTO,2057,,20006,,10661
Trinidad and Tobago,TTO,2058,,20059,,10524
Trinidad and Tobago,TTO,2059,,20131,,10391
Trinidad and Tobago,TTO,2060,,20203,,10277
Trinidad and Tobago,TTO,2061,,20281,,10157
Trinidad and Tobago,TTO,2062,,20369,,10049
Trinidad and Tobago,TTO,2063,,20447,,9944
Trinidad and Tobago,TTO,2064,,20538,,9829
Trinidad and Tobago,TTO,2065,,20577,,9746
Trinidad and Tobago,TTO,2066,,20620,,9672
Trinidad and Tobago,TTO,2067,,20640,,9593
Trinidad and Tobago,TTO,2068,,20653,,9509
Trinidad and Tobago,TTO,2069,,20622,,9425
Trinidad and Tobago,TTO,2070,,20562,,9359
Trinidad and Tobago,TTO,2071,,20466,,9281
Trinidad and Tobago,TTO,2072,,20344,,9199
Trinidad and Tobago,TTO,2073,,20197,,9107
Trinidad and Tobago,TTO,2074,,20014,,9011
Trinidad and Tobago,TTO,2075,,19807,,8913
Trinidad and Tobago,TTO,2076,,19582,,8822
Trinidad and Tobago,TTO,2077,,19345,,8732
Trinidad and Tobago,TTO,2078,,19065,,8641
Trinidad and Tobago,TTO,2079,,18794,,8548
Trinidad and Tobago,TTO,2080,,18502,,8453
Trinidad and Tobago,TTO,2081,,18240,,8354
Trinidad and Tobago,TTO,2082,,17947,,8267
Trinidad and Tobago,TTO,2083,,17675,,8168
Trinidad and Tobago,TTO,2084,,17400,,8076
Trinidad and Tobago,TTO,2085,,17141,,7983
Trinidad and Tobago,TTO,2086,,16900,,7882
Trinidad and Tobago,TTO,2087,,16684,,7793
Trinidad and Tobago,TTO,2088,,16485,,7706
Trinidad and Tobago,TTO,2089,,16292,,7609
Trinidad and Tobago,TTO,2090,,16118,,7523
Trinidad and Tobago,TTO,2091,,15945,,7439
Trinidad and Tobago,TTO,2092,,15787,,7357
Trinidad and Tobago,TTO,2093,,15642,,7285
Trinidad and Tobago,TTO,2094,,15525,,7218
Trinidad and Tobago,TTO,2095,,15417,,7155
Trinidad and Tobago,TTO,2096,,15279,,7095
Trinidad and Tobago,TTO,2097,,15161,,7031
Trinidad and Tobago,TTO,2098,,15046,,6967
Trinidad and Tobago,TTO,2099,,14940,,6910
Trinidad and Tobago,TTO,2100,,14827,,6853
Tunisia,TUN,1950,98593,,168250,
Tunisia,TUN,1951,98746,,172099,
Tunisia,TUN,1952,98614,,176210,
Tunisia,TUN,1953,98902,,180337,
Tunisia,TUN,1954,99745,,184750,
Tunisia,TUN,1955,99088,,188833,
Tunisia,TUN,1956,98969,,193166,
Tunisia,TUN,1957,97947,,196301,
Tunisia,TUN,1958,96881,,199026,
Tunisia,TUN,1959,95791,,201905,
Tunisia,TUN,1960,94502,,203736,
Tunisia,TUN,1961,94488,,205946,
Tunisia,TUN,1962,91571,,208454,
Tunisia,TUN,1963,89837,,210699,
Tunisia,TUN,1964,88089,,212799,
Tunisia,TUN,1965,85959,,213634,
Tunisia,TUN,1966,83849,,215133,
Tunisia,TUN,1967,81511,,214139,
Tunisia,TUN,1968,78545,,212789,
Tunisia,TUN,1969,76300,,211554,
Tunisia,TUN,1970,72389,,210624,
Tunisia,TUN,1971,69804,,212101,
Tunisia,TUN,1972,67265,,214509,
Tunisia,TUN,1973,65481,,219008,
Tunisia,TUN,1974,63486,,223684,
Tunisia,TUN,1975,61776,,228766,
Tunisia,TUN,1976,60111,,232849,
Tunisia,TUN,1977,58318,,232862,
Tunisia,TUN,1978,56365,,229624,
Tunisia,TUN,1979,54725,,226195,
Tunisia,TUN,1980,53441,,224535,
Tunisia,TUN,1981,52655,,229281,
Tunisia,TUN,1982,51805,,229698,
Tunisia,TUN,1983,50746,,230621,
Tunisia,TUN,1984,49988,,232380,
Tunisia,TUN,1985,49616,,235957,
Tunisia,TUN,1986,49203,,237314,
Tunisia,TUN,1987,48457,,232552,
Tunisia,TUN,1988,47953,,225126,
Tunisia,TUN,1989,47621,,216844,
Tunisia,TUN,1990,47887,,216073,
Tunisia,TUN,1991,48091,,214343,
Tunisia,TUN,1992,48437,,212424,
Tunisia,TUN,1993,48732,,209648,
Tunisia,TUN,1994,48670,,202316,
Tunisia,TUN,1995,48420,,192760,
Tunisia,TUN,1996,48057,,183673,
Tunisia,TUN,1997,47909,,176234,
Tunisia,TUN,1998,47891,,169222,
Tunisia,TUN,1999,48398,,163225,
Tunisia,TUN,2000,49101,,161597,
Tunisia,TUN,2001,50003,,160157,
Tunisia,TUN,2002,50799,,159905,
Tunisia,TUN,2003,51731,,163658,
Tunisia,TUN,2004,52714,,166048,
Tunisia,TUN,2005,53791,,169176,
Tunisia,TUN,2006,54933,,171877,
Tunisia,TUN,2007,56174,,175101,
Tunisia,TUN,2008,57437,,179305,
Tunisia,TUN,2009,58820,,184294,
Tunisia,TUN,2010,60333,,193140,
Tunisia,TUN,2011,62263,,205664,
Tunisia,TUN,2012,63759,,215574,
Tunisia,TUN,2013,65406,,220100,
Tunisia,TUN,2014,66864,,221627,
Tunisia,TUN,2015,68365,,221370,
Tunisia,TUN,2016,69647,,218516,
Tunisia,TUN,2017,70700,,211670,
Tunisia,TUN,2018,71620,,204065,
Tunisia,TUN,2019,72421,,199737,
Tunisia,TUN,2020,79610,,189037,
Tunisia,TUN,2021,100571,,168668,
Tunisia,TUN,2022,74640,,171170,
Tunisia,TUN,2023,74070,,167729,
Tunisia,TUN,2024,,75227,,164145
Tunisia,TUN,2025,,76750,,160508
Tunisia,TUN,2026,,78290,,156979
Tunisia,TUN,2027,,79911,,153664
Tunisia,TUN,2028,,81518,,150853
Tunisia,TUN,2029,,83329,,148349
Tunisia,TUN,2030,,85062,,146219
Tunisia,TUN,2031,,86984,,144516
Tunisia,TUN,2032,,88915,,143446
Tunisia,TUN,2033,,90988,,142909
Tunisia,TUN,2034,,93082,,142965
Tunisia,TUN,2035,,95231,,143410
Tunisia,TUN,2036,,97395,,144434
Tunisia,TUN,2037,,99610,,145679
Tunisia,TUN,2038,,101846,,147210
Tunisia,TUN,2039,,103963,,148927
Tunisia,TUN,2040,,106141,,150445
Tunisia,TUN,2041,,108213,,152014
Tunisia,TUN,2042,,110313,,153440
Tunisia,TUN,2043,,112426,,154139
Tunisia,TUN,2044,,114436,,154310
Tunisia,TUN,2045,,116381,,154124
Tunisia,TUN,2046,,118272,,153429
Tunisia,TUN,2047,,120106,,152345
Tunisia,TUN,2048,,121876,,150703
Tunisia,TUN,2049,,123507,,148581
Tunisia,TUN,2050,,125269,,146334
Tunisia,TUN,2051,,126906,,143492
Tunisia,TUN,2052,,128325,,140455
Tunisia,TUN,2053,,129884,,137392
Tunisia,TUN,2054,,131378,,134383
Tunisia,TUN,2055,,132829,,131238
Tunisia,TUN,2056,,134146,,128252
Tunisia,TUN,2057,,135543,,125516
Tunisia,TUN,2058,,136984,,122779
Tunisia,TUN,2059,,138497,,120369
Tunisia,TUN,2060,,139879,,118418
Tunisia,TUN,2061,,141217,,116613
Tunisia,TUN,2062,,142556,,115136
Tunisia,TUN,2063,,143793,,114029
Tunisia,TUN,2064,,145128,,113198
Tunisia,TUN,2065,,146416,,112525
Tunisia,TUN,2066,,147537,,112207
Tunisia,TUN,2067,,148558,,112187
Tunisia,TUN,2068,,149660,,112237
Tunisia,TUN,2069,,150580,,112510
Tunisia,TUN,2070,,151392,,112657
Tunisia,TUN,2071,,152165,,112842
Tunisia,TUN,2072,,152786,,112979
Tunisia,TUN,2073,,153231,,113135
Tunisia,TUN,2074,,153387,,113205
Tunisia,TUN,2075,,153686,,113190
Tunisia,TUN,2076,,153691,,112983
Tunisia,TUN,2077,,153677,,112465
Tunisia,TUN,2078,,153543,,111711
Tunisia,TUN,2079,,153240,,110775
Tunisia,TUN,2080,,152577,,109826
Tunisia,TUN,2081,,152030,,108591
Tunisia,TUN,2082,,151356,,107294
Tunisia,TUN,2083,,150761,,105776
Tunisia,TUN,2084,,150011,,104134
Tunisia,TUN,2085,,149110,,102422
Tunisia,TUN,2086,,148469,,100621
Tunisia,TUN,2087,,147773,,98916
Tunisia,TUN,2088,,147233,,97123
Tunisia,TUN,2089,,146646,,95410
Tunisia,TUN,2090,,146244,,93735
Tunisia,TUN,2091,,146072,,92182
Tunisia,TUN,2092,,145891,,90997
Tunisia,TUN,2093,,145729,,89828
Tunisia,TUN,2094,,145851,,88685
Tunisia,TUN,2095,,146185,,87746
Tunisia,TUN,2096,,146658,,86887
Tunisia,TUN,2097,,147190,,86141
Tunisia,TUN,2098,,147850,,85650
Tunisia,TUN,2099,,148478,,85168
Tunisia,TUN,2100,,149248,,84718
Turkey,TUR,1950,422483,,982482,
Turkey,TUR,1951,436685,,1013349,
Turkey,TUR,1952,445645,,1045183,
Turkey,TUR,1953,459082,,1077786,
Turkey,TUR,1954,464303,,1107548,
Turkey,TUR,1955,471952,,1137156,
Turkey,TUR,1956,474988,,1166237,
Turkey,TUR,1957,496406,,1193934,
Turkey,TUR,1958,509300,,1220656,
Turkey,TUR,1959,504651,,1249376,
Turkey,TUR,1960,502378,,1275394,
Turkey,TUR,1961,499136,,1316041,
Turkey,TUR,1962,500953,,1338407,
Turkey,TUR,1963,498674,,1361281,
Turkey,TUR,1964,500192,,1384359,
Turkey,TUR,1965,499314,,1403326,
Turkey,TUR,1966,497556,,1423342,
Turkey,TUR,1967,498429,,1435142,
Turkey,TUR,1968,498642,,1449430,
Turkey,TUR,1969,496816,,1467757,
Turkey,TUR,1970,494296,,1486223,
Turkey,TUR,1971,491013,,1505188,
Turkey,TUR,1972,486054,,1509846,
Turkey,TUR,1973,483626,,1509292,
Turkey,TUR,1974,478834,,1498860,
Turkey,TUR,1975,474784,,1487682,
Turkey,TUR,1976,469855,,1479879,
Turkey,TUR,1977,460152,,1483953,
Turkey,TUR,1978,450349,,1505200,
Turkey,TUR,1979,445089,,1521814,
Turkey,TUR,1980,438441,,1528957,
Turkey,TUR,1981,433207,,1533300,
Turkey,TUR,1982,424553,,1516442,
Turkey,TUR,1983,417939,,1513073,
Turkey,TUR,1984,411779,,1508306,
Turkey,TUR,1985,406015,,1504837,
Turkey,TUR,1986,400778,,1503437,
Turkey,TUR,1987,395723,,1494763,
Turkey,TUR,1988,390561,,1491868,
Turkey,TUR,1989,386906,,1480969,
Turkey,TUR,1990,381298,,1425757,
Turkey,TUR,1991,377772,,1418999,
Turkey,TUR,1992,378112,,1417246,
Turkey,TUR,1993,377974,,1442114,
Turkey,TUR,1994,378625,,1456822,
Turkey,TUR,1995,380534,,1471162,
Turkey,TUR,1996,379098,,1470898,
Turkey,TUR,1997,380014,,1479767,
Turkey,TUR,1998,379460,,1482737,
Turkey,TUR,1999,399439,,1462758,
Turkey,TUR,2000,380910,,1401449,
Turkey,TUR,2001,383597,,1364156,
Turkey,TUR,2002,386586,,1309563,
Turkey,TUR,2003,391651,,1285362,
Turkey,TUR,2004,397419,,1293430,
Turkey,TUR,2005,404340,,1302959,
Turkey,TUR,2006,411510,,1308853,
Turkey,TUR,2007,417793,,1307517,
Turkey,TUR,2008,427468,,1299747,
Turkey,TUR,2009,432527,,1293077,
Turkey,TUR,2010,437694,,1261173,
Turkey,TUR,2011,460289,,1249292,
Turkey,TUR,2012,444914,,1292422,
Turkey,TUR,2013,435651,,1302576,
Turkey,TUR,2014,441958,,1369294,
Turkey,TUR,2015,456925,,1389210,
Turkey,TUR,2016,472503,,1400744,
Turkey,TUR,2017,469484,,1392487,
Turkey,TUR,2018,468096,,1362283,
Turkey,TUR,2019,471136,,1288466,
Turkey,TUR,2020,566481,,1194951,
Turkey,TUR,2021,640535,,1142982,
Turkey,TUR,2022,555768,,1079023,
Turkey,TUR,2023,551598,,1072014,
Turkey,TUR,2024,,580396,,1060605
Turkey,TUR,2025,,576115,,1053303
Turkey,TUR,2026,,565455,,1045681
Turkey,TUR,2027,,573710,,1036040
Turkey,TUR,2028,,583053,,1028132
Turkey,TUR,2029,,592992,,1018356
Turkey,TUR,2030,,603649,,1008818
Turkey,TUR,2031,,615358,,1000273
Turkey,TUR,2032,,627631,,991276
Turkey,TUR,2033,,640646,,982292
Turkey,TUR,2034,,654008,,974164
Turkey,TUR,2035,,667941,,967158
Turkey,TUR,2036,,681907,,960947
Turkey,TUR,2037,,695802,,954993
Turkey,TUR,2038,,710222,,951489
Turkey,TUR,2039,,724187,,946313
Turkey,TUR,2040,,738831,,941351
Turkey,TUR,2041,,753459,,937184
Turkey,TUR,2042,,767964,,932812
Turkey,TUR,2043,,782828,,927838
Turkey,TUR,2044,,796659,,922565
Turkey,TUR,2045,,810726,,915435
Turkey,TUR,2046,,824426,,907510
Turkey,TUR,2047,,838215,,895560
Turkey,TUR,2048,,852110,,880494
Turkey,TUR,2049,,866353,,864436
Turkey,TUR,2050,,879916,,847505
Turkey,TUR,2051,,892741,,829862
Turkey,TUR,2052,,905917,,811536
Turkey,TUR,2053,,919729,,792450
Turkey,TUR,2054,,933009,,774494
Turkey,TUR,2055,,946482,,759063
Turkey,TUR,2056,,959926,,745088
Turkey,TUR,2057,,973567,,731865
Turkey,TUR,2058,,987156,,720797
Turkey,TUR,2059,,1000668,,710791
Turkey,TUR,2060,,1015034,,701776
Turkey,TUR,2061,,1028267,,694968
Turkey,TUR,2062,,1041561,,688731
Turkey,TUR,2063,,1054858,,682260
Turkey,TUR,2064,,1064995,,677253
Turkey,TUR,2065,,1076191,,672588
Turkey,TUR,2066,,1087562,,667070
Turkey,TUR,2067,,1097760,,662174
Turkey,TUR,2068,,1108172,,657888
Turkey,TUR,2069,,1117186,,654072
Turkey,TUR,2070,,1125242,,649808
Turkey,TUR,2071,,1131865,,645063
Turkey,TUR,2072,,1137570,,640140
Turkey,TUR,2073,,1142274,,635332
Turkey,TUR,2074,,1146283,,629476
Turkey,TUR,2075,,1149791,,623113
Turkey,TUR,2076,,1154011,,616653
Turkey,TUR,2077,,1156371,,610018
Turkey,TUR,2078,,1158532,,601927
Turkey,TUR,2079,,1159548,,593010
Turkey,TUR,2080,,1160544,,584710
Turkey,TUR,2081,,1161174,,574918
Turkey,TUR,2082,,1160219,,565178
Turkey,TUR,2083,,1159945,,555571
Turkey,TUR,2084,,1158166,,545581
Turkey,TUR,2085,,1156593,,536644
Turkey,TUR,2086,,1154062,,527390
Turkey,TUR,2087,,1151240,,518602
Turkey,TUR,2088,,1147610,,510292
Turkey,TUR,2089,,1143974,,502240
Turkey,TUR,2090,,1139256,,495055
Turkey,TUR,2091,,1133681,,487865
Turkey,TUR,2092,,1127969,,481338
Turkey,TUR,2093,,1122378,,475323
Turkey,TUR,2094,,1115016,,470276
Turkey,TUR,2095,,1107992,,465477
Turkey,TUR,2096,,1101631,,460628
Turkey,TUR,2097,,1094362,,456362
Turkey,TUR,2098,,1086958,,452289
Turkey,TUR,2099,,1079719,,448492
Turkey,TUR,2100,,1072142,,444393
Turkmenistan,TKM,1950,23878,,49519,
Turkmenistan,TKM,1951,24300,,50387,
Turkmenistan,TKM,1952,24572,,51439,
Turkmenistan,TKM,1953,25086,,55647,
Turkmenistan,TKM,1954,25634,,58947,
Turkmenistan,TKM,1955,26177,,62411,
Turkmenistan,TKM,1956,26712,,66046,
Turkmenistan,TKM,1957,27263,,69805,
Turkmenistan,TKM,1958,27802,,73569,
Turkmenistan,TKM,1959,28223,,75962,
Turkmenistan,TKM,1960,28525,,77958,
Turkmenistan,TKM,1961,28821,,80484,
Turkmenistan,TKM,1962,29063,,82305,
Turkmenistan,TKM,1963,29177,,83378,
Turkmenistan,TKM,1964,29178,,83751,
Turkmenistan,TKM,1965,29055,,83618,
Turkmenistan,TKM,1966,28853,,83207,
Turkmenistan,TKM,1967,28610,,82815,
Turkmenistan,TKM,1968,28370,,82695,
Turkmenistan,TKM,1969,28197,,82991,
Turkmenistan,TKM,1970,28156,,83769,
Turkmenistan,TKM,1971,28212,,84879,
Turkmenistan,TKM,1972,28333,,85662,
Turkmenistan,TKM,1973,28574,,87737,
Turkmenistan,TKM,1974,28888,,89813,
Turkmenistan,TKM,1975,29225,,91909,
Turkmenistan,TKM,1976,29582,,94093,
Turkmenistan,TKM,1977,29898,,96212,
Turkmenistan,TKM,1978,29752,,98189,
Turkmenistan,TKM,1979,29294,,100426,
Turkmenistan,TKM,1980,28568,,102958,
Turkmenistan,TKM,1981,28199,,106029,
Turkmenistan,TKM,1982,28107,,109091,
Turkmenistan,TKM,1983,28291,,113476,
Turkmenistan,TKM,1984,28608,,119199,
Turkmenistan,TKM,1985,28851,,124738,
Turkmenistan,TKM,1986,29208,,130135,
